UPC,Product Name,Category,Subcategory,In Stock,Price,Sale,Sale Price,Unit,Image Link,Description,Product Page Link
8742,MANGOS LARGE CASE,Fresh Fruits & Vegetables,Fruits,True,15.99,False,0,Case,https://api.longos.com/medias/8742-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3w1NTI2MzF8aW1hZ2UvcG5nfGltYWdlcy9oOGIvaDMxLzg5MzE5ODg2MDI5MTAucG5nfDY2MDU2MWE2NDY1NDUxMWQwZGMxZjE2MzZlZGI1ODYwZmEyZGM3MmQ3NGQ0ZTljM2YyYjBjM2UyNmZjNTk1N2I,,https://www.longos.com/product/8742/MANGOS%20LARGE%20CASE
8745,GRANNY SMITH APPLES CASE,Fresh Fruits & Vegetables,Fruits,True,90.00,False,0,Case,https://api.longos.com/medias/8745-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3w1NzMyOTh8aW1hZ2UvcG5nfGltYWdlcy9oODYvaDZhLzg5MzAwNDYzNDUyNDYucG5nfDM4ZjcxZDQwMmI4MWE5Yjg0ZjQ2YWY3NzcwYjM2MzYzZTExNzYzYjE1NTk0OGQxOTk4MDUzNWRhMWNkYjUxYjY,"Granny Smith apples are bright green in color and range from round to oval in shape. Their skin is smooth, firm, chewy, and thick. Granny Smith apples have a balanced sweet and acidic taste with a hint of tartiness.   Granny Smith apples are great for eating fresh, cooking, roasting, and baking. These apples can be added to salads or displayed on platters. They a View More",https://www.longos.com/product/8745/GRANNY%20SMITH%20APPLES%20CASE
8744,GOLDEN DELICIOUS APPLES CASE,Fresh Fruits & Vegetables,Fruits,True,79.99,False,0,Case,https://api.longos.com/medias/8744-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3w2MDU3NzV8aW1hZ2UvcG5nfGltYWdlcy9oZTUvaDRjLzg5MzAwNDU4ODY0OTQucG5nfGVjODgwMGU1NjcxNDUwZThkMDcxMDUzNjRjZmU5MDU1M2UyODlhOTMxZmFlMTg1OGQ5YWU5OWMxNTc5NDQwMmQ,"Golden Delicious apples are light green to golden yellow in color with small speckled spots. Firm, crisp and juicy. These apples have a sweet-tart aromatic flavor.   This apple is great for fresh eating as well as adding to fruit salads or slicing and adding to burgers or sandwiches. These apples are excellent for baking crumbles, tarts, crisps, cakes, and bread. View More",https://www.longos.com/product/8744/GOLDEN%20DELICIOUS%20APPLES%20CASE
8741,Red Seedless Bagged Grapes Case,Fresh Fruits & Vegetables,Fruits,True,60.00,False,0,Case,https://api.longos.com/medias/8741-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3w2NDM2NzZ8aW1hZ2UvcG5nfGltYWdlcy9oYmMvaDRlLzg5MzIzMTQ2NDQ1MTAucG5nfDFhNTk3MmJmZThlMjNhMjM1MDVmMmM0MGJkNWIzOTM0YWUxMDcwY2ExZGMzMjk4N2NlNzdmNmM5NWY1MDdiZmM,18 Lbs per case.,https://www.longos.com/product/8741/Red%20Seedless%20Bagged%20Grapes%20Case
8743,RED DELICIOUS APPLES CASE,Fresh Fruits & Vegetables,Fruits,True,55.00,False,0,Case,https://api.longos.com/medias/8743-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3w1MTIwNzN8aW1hZ2UvcG5nfGltYWdlcy9oYmMvaDRjLzg5MzAwNDU0Mjc3NDIucG5nfDkxZjhmYTRlNTI5M2YyZmEzMTI3MTU2Yjc3MTExYzA2MGEzZmNjZTE1NmJhOTNlOTVhODMzYWJhMjYxMzdiZmM,"Red Delicious apples have thick skin and are bright red. These apples are juicy, sweet, and crisp in flavor, with a mild note of acidity. The shape of Red Delicious apples is round at the top and they taper at the base.   Red Delicious apples are best consumed fresh as their flesh does not hold up well when cooked. They can be added to green and fruit salads. Whe View More",https://www.longos.com/product/8743/RED%20DELICIOUS%20APPLES%20CASE
8740,Green Grapes Bagged Case,Fresh Fruits & Vegetables,Fruits,True,72.00,False,0,Case,https://api.longos.com/medias/8740-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3w4NTQ5ODd8aW1hZ2UvcG5nfGltYWdlcy9oMWIvaGU4Lzg5MzIzMTQxODU3NTgucG5nfDJhMDdiYzllNzk2ZTQxZmY4YzNhMDUxNWYyMjc4ZTI1Y2E1ZTJiMTU0NDdlZjM3MTQ2YjQzODQ2YTVlNDllZDQ,18 Lbs per case.,https://www.longos.com/product/8740/Green%20Grapes%20Bagged%20Case
00741839005964,Lil Snappers Organic Gala,Fresh Fruits & Vegetables,Fruits,True,7.99,False,0,3lb Bag,https://api.longos.com/medias/00741839005964-1-base-conversionFormat-1200Wx1200H.png?context=bWFzdGVyfGltYWdlc3wxMDkwMzU1fGltYWdlL3BuZ3xoMGYvaDEzLzkzMzQ4ODMyNTQzMDIvMDA3NDE4MzkwMDU5NjRfMV9iYXNlLWNvbnZlcnNpb25Gb3JtYXRfMTIwMFd4MTIwMEh8M2I4NmQwYTgwMmEyOTkxMDg4ZDQ4YTE1YjI3NzA4ODQ3MjFkMjljOTBlMTExMDg0MDJmMTk1YThmN2EyYmMwMQ,"Lil Snappers are a great item for kids lunchboxes or snacks. Gala has a softer flesh and mild sweetness, making it a great snacking apple for anyone.   Royal Gala apples are a great addition to fruit and green salads, as well as fruit salsas and chutneys. Their sweet flavour becomes milder when cooked making them perfect for baking, and pairs very well with Grann View More",https://www.longos.com/product/00741839005964/Lil%20Snappers%20Organic%20Gala
00894679000733,Organic Limes,Fresh Fruits & Vegetables,Fruits,True,5.99,False,0,1Lb Bag,https://api.longos.com/medias/00894679000733-1-base-conversionFormat-1200Wx1200H.png?context=bWFzdGVyfGltYWdlc3wyNzM3OTl8aW1hZ2UvcG5nfGg2My9oMzcvOTM0NDI2MTk4MDE5MC8wMDg5NDY3OTAwMDczM18xX2Jhc2UtY29udmVyc2lvbkZvcm1hdF8xMjAwV3gxMjAwSHwwNmU5M2QwZjlhZDExNWE0MmU2YTZmNjY3ZWFjZTI0OTM1NTNjMDdjN2I3MmNjYzBiNTEwM2RjNGE1MGI4MjIw,,https://www.longos.com/product/00894679000733/Organic%20Limes%20
00894679000610,Organic Avocados (3pk),Fresh Fruits & Vegetables,Fruits,True,5.99,False,0,Package of 3,https://api.longos.com/medias/00894679000610-1-base-conversionFormat-1200Wx1200H.png?context=bWFzdGVyfGltYWdlc3w1NzA2NzB8aW1hZ2UvcG5nfGg1My9oYWMvOTM0NDEwMDgyNzE2Ni8wMDg5NDY3OTAwMDYxMF8xX2Jhc2UtY29udmVyc2lvbkZvcm1hdF8xMjAwV3gxMjAwSHwxYjg2NmRjOTgyYjJiMGViMWU3ZWUzYWNmZTg2ZGExOGJhYThlNjA3ZmM0YTdmYWEzNTEyYjliZDJmY2Q3ZjBi,,https://www.longos.com/product/00894679000610/Organic%20Avocados%20%283pk%29
00894679000702,Organic Navel Oranges,Fresh Fruits & Vegetables,Fruits,True,6.99,False,0,3Lb Bag,https://api.longos.com/medias/00894679000702-1-base-conversionFormat-1200Wx1200H.png?context=bWFzdGVyfGltYWdlc3wzOTAyMzR8aW1hZ2UvcG5nfGhmNS9oNzIvOTM0MzYzMDExNDg0Ni8wMDg5NDY3OTAwMDcwMl8xX2Jhc2UtY29udmVyc2lvbkZvcm1hdF8xMjAwV3gxMjAwSHwzZTNmZWI3NDNlN2JjMWZkZmYwOWIzZGYyMGI1OTViM2QyNTUyZTZkOWZjZmE5OWE0OTRkOTIxYzU4ZGEyYzY0,,https://www.longos.com/product/00894679000702/Organic%20Navel%20Oranges
00227110000007,"Bananas, Apples, Pears & Citrus Fruit Bundle",Fresh Fruits & Vegetables,Fruits,True,70.00,False,0,EACH,https://api.longos.com/medias/00227110000007-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3w0NzUyMjh8aW1hZ2UvcG5nfGltYWdlcy9oYWQvaGUwLzg5MTk3MjA5ODQ2MDYucG5nfDY2NDEzZWJkZWM5YzJiNzNkNGE4MmM0ZmVmZmI3MWYyMTM1NDFkZTRkMGM5MjY0MjA0MDkyY2RmZDg0ZTlkZjQ,Bundle includes:  3 bunches of Banana's  10 Royal Gala Apples  5 Fuji Apples  8 Macintosh Apples  8 Granny Smith Apples  8 Naval Oranges  15 Mandarines  5 Bartlett Fancy Pears  5 Bosc Pears,"https://www.longos.com/product/00227110000007/Bananas,%20Apples,%20Pears%20&%20Citrus%20Fruit%20Bundle"
00033383115023,Lemons Bagged,Fresh Fruits & Vegetables,Fruits,True,4.99,True,3.99,2lb,https://api.longos.com/medias/00033383115023-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3w1NzQ2MTJ8aW1hZ2UvcG5nfGltYWdlcy9oMTYvaDI4Lzg5MjAyNTkzMzAwNzgucG5nfDYzYzhjMmU3Mjc0ZGZmYzRlMWI0M2ZiNjUzZWNiMTY3MjRmYjc4OTA1YzVhNjQ5ZGY1ZDg3YjgzMjk4MTcwOTQ,,https://www.longos.com/product/00033383115023/Lemons%20Bagged
4261,Coconuts,Fresh Fruits & Vegetables,Fruits,True,2.69,False,0,Each,https://api.longos.com/medias/4261-1-base-conversionFormat-1200Wx1200H.png?context=bWFzdGVyfGltYWdlc3w1MTM0MTR8aW1hZ2UvcG5nfGg5My9oZjUvOTMzMDM0NzYzODgxNC80MjYxXzFfYmFzZS1jb252ZXJzaW9uRm9ybWF0XzEyMDBXeDEyMDBIfDRkYTE5Yzc4YjE0ZmMxODBjNzVkODIyM2JiZWY1YWQyN2M4ZGFjOWQxNjBlMzU4NzNkMzg1OWUxMTc2MDQ1MjU,,https://www.longos.com/product/4261/Coconuts
14130,Pink Lady Apple,Fresh Fruits & Vegetables,Fruits,True,1.49,False,0,EACH,https://api.longos.com/medias/14130-1-base-conversionFormat-1200Wx1200H.png?context=bWFzdGVyfGltYWdlc3w2OTM3Mzh8aW1hZ2UvcG5nfGg5OS9oZWMvOTM0NzIyMzg3OTcxMC8xNDEzMF8xX2Jhc2UtY29udmVyc2lvbkZvcm1hdF8xMjAwV3gxMjAwSHwzN2JjY2Q5YWVlM2FjZTFlMmRjMmNjYmNmZjUwZjUyYWFmYTk2OTlkZTdkYzNiYTYzMzkzMjE4NGUxNzcxZGUw,A cross between the Golden Delicious apple variety and the Lady William variety.,https://www.longos.com/product/14130/Pink%20Lady%20Apple
14136,Ontario Golden Delicious Apple,Fresh Fruits & Vegetables,Fruits,True,0.99,False,0,EACH,https://api.longos.com/medias/14136-1-base-conversionFormat-1200Wx1200H.png?context=bWFzdGVyfGltYWdlc3w5NjEzMDh8aW1hZ2UvcG5nfGgxNi9oMzIvOTM0NzQwOTQ3NzY2Mi8xNDEzNl8xX2Jhc2UtY29udmVyc2lvbkZvcm1hdF8xMjAwV3gxMjAwSHwyZjE2OGM5YWNmYTk1MDg0MzQ4ZjdkNGEwYWY3NGY4MzNjMjBjZDBiYjlhZTI2YzM2MmYwN2ZlZDZmMDMwOGU4,"Golden Delicious apples are light green to golden yellow in color with small speckled spots. Firm, crisp and juicy. These apples have a sweet-tart aromatic flavor.   This apple is great for fresh eating as well as adding to fruit salads or slicing and adding to burgers or sandwiches. These apples are excellent for baking crumbles, tarts, crisps, cakes, and bread. View More",https://www.longos.com/product/14136/Ontario%20Golden%20Delicious%20Apple
64017,Organic Granny Smith Apple,Fresh Fruits & Vegetables,Fruits,True,1.70,False,0,EACH,https://api.longos.com/medias/64017-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3w0NDAxNDV8aW1hZ2UvcG5nfGltYWdlcy9oOWQvaDliLzkwMjYyNDE3ODk5ODIucG5nfDdjOWJmMTZiNDI4MTQ3ZDdlMGRiZGQxOTRjNTRiMGJjMGNkNmFhNThmYTA2ZjNiNDg5MjJhZjcxNzRhNmViN2I,"Granny Smith apples are bright green in color and range from round to oval in shape. Their skin is smooth, firm, chewy, and thick. Granny Smith apples have a balanced sweet and acidic taste with a hint of tartiness.   Granny Smith apples are great for eating fresh, cooking, roasting, and baking. These apples can be added to salads or displayed on platters. They a View More",https://www.longos.com/product/64017/Organic%20Granny%20Smith%20Apple
14016,Red Delicious Apple,Fresh Fruits & Vegetables,Fruits,True,0.99,False,0,EACH,https://api.longos.com/medias/14016-1-base-conversionFormat-1200Wx1200H.png?context=bWFzdGVyfGltYWdlc3w2NTgyNjB8aW1hZ2UvcG5nfGhkYS9oMWYvOTM0NzUwNjUwMzcxMC8xNDAxNl8xX2Jhc2UtY29udmVyc2lvbkZvcm1hdF8xMjAwV3gxMjAwSHwwMGI3MWU3MGVkZjFmOWY3ZjFjZGY5ZDNlOTRhNDI4YzFmNWM3YzExMWRiYjhkZTRmMWEwZmQ0ODIyMGQ4MmEw,"Red Delicious apples have thick skin and are bright red. These apples are juicy, sweet, and crisp in flavor, with a mild note of acidity. The shape of Red Delicious apples is round at the top and they taper at the base.   Red Delicious apples are best consumed fresh as their flesh does not hold up well when cooked. They can be added to green and fruit salads. Whe View More",https://www.longos.com/product/14016/Red%20Delicious%20Apple
14408,Asian Pear,Fresh Fruits & Vegetables,Fruits,True,1.89,False,0,EACH,https://api.longos.com/medias/14408-2-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3wyNTAyMDB8aW1hZ2UvcG5nfGltYWdlcy9oMDYvaGRiLzkwMjYyMjE2MDQ4OTQucG5nfDNlMjc4MWMyY2E1MTM2MzQwYTZlNzA1NGZhZThmM2JmNDk3MTAxMWEzYWY3MzIzNmM0MTZkMDM3NzViYjkxNDc,Asian pears (sometimes referred to as apple pears) are extremely juicy and crisp.,https://www.longos.com/product/14408/Asian%20Pear
14417,Red Pear,Fresh Fruits & Vegetables,Fruits,True,1.29,False,0,EACH,https://api.longos.com/medias/14417-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3wxNDIzNDV8aW1hZ2UvcG5nfGltYWdlcy9oNDAvaGU3LzkwMjYyMjY2NTExNjYucG5nfDkzMTE0NDhlMzhmYjk0NGI1ZmFhNzBiMjRlZDA1N2QzYWVmOTVkODE5OGI2MWI1YTVlMGY1MDI4MjY0YjgyZDI,"Mild, sweet and floral. Perfect for salads.",https://www.longos.com/product/14417/Red%20Pear
3094,Moon Drop Black Seedless Grapes,Fresh Fruits & Vegetables,Fruits,True,11.00,True,8.80,900g-1kg,https://api.longos.com/medias/3094-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3wzNjc4NDh8aW1hZ2UvcG5nfGltYWdlcy9oN2QvaDYyLzkwNjAzMzU3NDcxMDIucG5nfDYyOTUxYzdmMmZiMjMxNDViMTgzNDA4MTFlZjY3M2EyM2U4NDU2M2U2MWRjNDgxMmRkNWQwY2M4N2ZhODE3NmQ,"While their unique teardrop shape, Moon Drop Seedless Grapes have an incredibly delicious, flavorful and decadent appeal. The flavor is an Intensely sweet grapey flavor!",https://www.longos.com/product/3094/Moon%20Drop%20Black%20Seedless%20Grapes
4397,Passion Fruit,Fresh Fruits & Vegetables,Fruits,True,1.99,False,0,Each,https://api.longos.com/medias/4397-1-base-conversionFormat-1200Wx1200H.png?context=bWFzdGVyfGltYWdlc3w0NTEzODJ8aW1hZ2UvcG5nfGgzNC9oN2YvOTMzNDk0MjgyNjUyNi80Mzk3XzFfYmFzZS1jb252ZXJzaW9uRm9ybWF0XzEyMDBXeDEyMDBIfGIzMDZhYzNiZjlmODRjYmY3MTk4MmU1YjFmZTAxZTgxMjY5MDI0YzFkMTFjZjI4MTM0OTJmM2ZlZWU3ZjliMzY,,https://www.longos.com/product/4397/Passion%20Fruit
3421,Seedless Watermelon Bambino,Fresh Fruits & Vegetables,Fruits,True,4.99,False,0,Each,https://api.longos.com/medias/3421-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3wzNTc1NDF8aW1hZ2UvcG5nfGltYWdlcy9oYmUvaGY2LzkwMTIxMzI2MTAwNzgucG5nfGZmNzY4YWJlODRmYzQwYjJkZGQ4NTFiNGM4ZTM2MWI3ZDk5N2QwODJiM2M1NjJlNTg0MWNiN2YyMGM3ZjRmNTE,,https://www.longos.com/product/3421/Seedless%20Watermelon%20Bambino
00033383446509,Plums Blue Ontario,Fresh Fruits & Vegetables,Fruits,True,6.99,False,0,1.5L,https://api.longos.com/medias/00033383446509-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3w1NjU2NTl8aW1hZ2UvcG5nfGltYWdlcy9oOWQvaGExLzkxNzgzODA4NjE0NzAucG5nfDRjODBlOTI2NzcyODBiODU3MTIwMzYzOTFjN2Y1MjkxNGRkNTJmMzJjODZiMzFkMTAyOWMwNTVhNzBjMDE3Y2U,,https://www.longos.com/product/00033383446509/Plums%20Blue%20Ontario
194409,Organic Bartlett Pears,Fresh Fruits & Vegetables,Fruits,True,2.29,False,0,Each,https://api.longos.com/medias/194409-1-base-conversionFormat-1200Wx1200H.png?context=bWFzdGVyfGltYWdlc3w1NDE4NzN8aW1hZ2UvcG5nfGhmOC9oMTMvOTMzMDU0OTQ4OTY5NC8xOTQ0MDlfMV9iYXNlLWNvbnZlcnNpb25Gb3JtYXRfMTIwMFd4MTIwMEh8M2QzYWIxYTg0ZWRjNzY3YmFjMjY3NGNiYWUyYzRiMmY4MjkzZDI2ZmE3Mzg4NTk3MDM3MGFkNDRlNWEwYmFhYg,,https://www.longos.com/product/194409/Organic%20Bartlett%20Pears
194378,Organic Nectarines,Fresh Fruits & Vegetables,Fruits,True,2.99,False,0,Each,https://api.longos.com/medias/194378-1-base-conversionFormat-1200Wx1200H.png?context=bWFzdGVyfGltYWdlc3wyODMyNTd8aW1hZ2UvcG5nfGg4ZC9oYWMvOTMzNDA2MjYxMjUxMC8xOTQzNzhfMV9iYXNlLWNvbnZlcnNpb25Gb3JtYXRfMTIwMFd4MTIwMEh8YTI1NjAwMWYzNGI0ZGQ0NDZlNjRhY2Q3OGY5MjA2YzIwZjg4OThiYWQ3Njk0ZjZlNjE4MTM5YWQ0ZDM0MGY5MQ,,https://www.longos.com/product/194378/Organic%20Nectarines%20
14407,White Asian Pear,Fresh Fruits & Vegetables,Fruits,True,1.89,False,0,EACH,https://api.longos.com/medias/14407-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3wzNTE0MjV8aW1hZ2UvcG5nfGltYWdlcy9oNmEvaGI3LzkwMjYyMjAyMjg2MzgucG5nfDUwNTYzMmJhZGI2MTc5OGI3ZWM5NWQwYzliZTJlYmNlMjMwNWY5MjlhZDU2ZjM4MzM1Yjc3MWI4NjQyYWNlYWE,Asian pears (sometimes referred to as apple pears) are extremely juicy and crisp,https://www.longos.com/product/14407/White%20Asian%20Pear
14017,Granny Smith Apple,Fresh Fruits & Vegetables,Fruits,True,1.35,False,0,EACH,https://api.longos.com/medias/14017-1-base-conversionFormat-1200Wx1200H.png?context=bWFzdGVyfGltYWdlc3w1MDEzNTV8aW1hZ2UvcG5nfGhlMi9oYzAvOTMzMDU3NjI5MzkxOC8xNDAxN18xX2Jhc2UtY29udmVyc2lvbkZvcm1hdF8xMjAwV3gxMjAwSHw5NWRmNzY3ODE1ZjQ2ODE5MDQyZTlkYjFjZDZiYjk5MDE5Njk3NjA3MGM5MjYzZDlkNjk2NzRhOTVlNzJhNjg2,"Granny Smith apples are bright green in color and range from round to oval in shape. Their skin is smooth, firm, chewy, and thick. Granny Smith apples have a balanced sweet and acidic taste with a hint of tartiness.   Granny Smith apples are great for eating fresh, cooking, roasting, and baking. These apples can be added to salads or displayed on platters. They a View More",https://www.longos.com/product/14017/Granny%20Smith%20Apple
14020,Golden Delicious Apple,Fresh Fruits & Vegetables,Fruits,True,1.40,False,0,EACH,https://api.longos.com/medias/14020-1-base-conversionFormat-1200Wx1200H.png?context=bWFzdGVyfGltYWdlc3wxMzIxODl8aW1hZ2UvcG5nfGhiOC9oNDYvOTMzMDIzNDQ1ODE0Mi8xNDAyMF8xX2Jhc2UtY29udmVyc2lvbkZvcm1hdF8xMjAwV3gxMjAwSHwwZDFhMjE3OGI5ODUzZDMxNmU3MTExMTMwNWFlYjU5YjAxZGNhMmU4NzY1ZDU3NzYwMDcxOTdiNWIxZjkwZjMy,"Golden Delicious apples are light green to golden yellow in color with small speckled spots. Firm, crisp and juicy. These apples have a sweet-tart aromatic flavor.   This apple is great for fresh eating as well as adding to fruit salads or slicing and adding to burgers or sandwiches. These apples are excellent for baking crumbles, tarts, crisps, cakes, and bread. View More",https://www.longos.com/product/14020/Golden%20Delicious%20Apple
14011,"Fairtrade Banana, Each",Fresh Fruits & Vegetables,Fruits,True,0.50,False,0,EACH,https://api.longos.com/medias/14011-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3wxNzk0ODZ8aW1hZ2UvcG5nfGltYWdlcy9oZGYvaDg1LzkyMzAxOTYyMTE3NDIucG5nfDc5NDZjN2ZlNjcyMGE5ZmEwZDFjOTU3MDdiMmM1NDBlOTM3NjVhMTc0OGViNmU0NWQ2YWUwYTk4MmRkZTIwMWQ,"A Fairtrade Certified banana means that workers and farmers are getting a fair price for their fruit, which reflects the sustainable cost of production. Equifruit is a group of diehard believers in ethical fruit sourcing. Established in 2006, Equifruit is Canada’s leading Fairtrade-certified banana importer & marketer.  Product of Ecuador or Peru","https://www.longos.com/product/14011/Fairtrade%20Banana,%20Each"
14027,"Grapefruit Red, Small",Fresh Fruits & Vegetables,Fruits,True,1.29,False,0,EACH,https://api.longos.com/medias/14027-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3wzMjAwOTh8aW1hZ2UvcG5nfGltYWdlcy9oMzEvaGE2LzkwMjYyMTU2NDExMTgucG5nfDRmZDE1YjI1MjcwMDVkOWYxNjczODdhOTI2NzY2ZTZiMWE3NGYzMmQ5NTc3MzA0MGI4MmJmZjllYWRlNTA0OTA,The sweet-tart flesh of the red grapefruit is juicy and refreshing.,"https://www.longos.com/product/14027/Grapefruit%20Red,%20Small"
64135,Organic Royal Gala Apple,Fresh Fruits & Vegetables,Fruits,True,1.80,False,0,EACH,https://api.longos.com/medias/64135-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3w2MTQzMzZ8aW1hZ2UvcG5nfGltYWdlcy9oOTgvaDM5LzkwMjYyNDMxNjYyMzgucG5nfDEyNmMxYzFlZjdiNTZlMDY4YmU2YTRhZmY2OGMwOGM3YmIyOTgyNjM3OThlODBlMTc3MjcwMzc2NmIyODkyOTM,"A mildy sweet, medium-sized apple with yellow to orange flesh and a red blush. Royal Gala apples a great snacking fruit and are a kids lunchbox favourite.   Royal Gala apples are a great addition to fruit and green salads, as well as fruit salsas and chutneys. Their sweet flavour becomes milder when cooked making them perfect for baking, and pairs& View More",https://www.longos.com/product/64135/Organic%20Royal%20Gala%20Apple%20
14281,"Red Grapefruit, Large",Fresh Fruits & Vegetables,Fruits,True,1.99,False,0,EACH,https://api.longos.com/medias/14281-1-base-conversionFormat-1200Wx1200H.png?context=bWFzdGVyfGltYWdlc3wzNzkzMTV8aW1hZ2UvcG5nfGg3OC9oN2IvOTMzNDIxMTM3OTIzMC8xNDI4MV8xX2Jhc2UtY29udmVyc2lvbkZvcm1hdF8xMjAwV3gxMjAwSHw0OTJhNmQ3YWZhMjAzMDQ2N2NlYTRlYzUzYTk3ZTQ4YTBhN2E1OGYxZmQ4MjI5NGJmMjdkODUyNjViODcyZTZj,The sweet-tart flesh of the red grapefruit is juicy and refreshing.,"https://www.longos.com/product/14281/Red%20Grapefruit,%20Large"
14409,Fancy Bartlett Pear,Fresh Fruits & Vegetables,Fruits,True,1.35,False,0,EACH,https://api.longos.com/medias/14409-1-base-conversionFormat-1200Wx1200H.png?context=bWFzdGVyfGltYWdlc3w0NTA0NDF8aW1hZ2UvcG5nfGg5Mi9oNDAvOTMzNDQ2MzgyMzkwMi8xNDQwOV8xX2Jhc2UtY29udmVyc2lvbkZvcm1hdF8xMjAwV3gxMjAwSHw1NGNiYWM4MjAxMTdkZWRhMGUzOGE1MWY0NjUwMDk1ODQ4MmQ2YzVkOTNkZjA5OTQwOTI1NTZmYWJhOTljNGYy,"Bartlett pears have a distinct flavour and sweetness, with white flesh offering a smooth, buttery texture.",https://www.longos.com/product/14409/Fancy%20Bartlett%20Pear
14413,Bosc Pear,Fresh Fruits & Vegetables,Fruits,True,1.39,False,0,EACH,https://api.longos.com/medias/14413-1-base-conversionFormat-1200Wx1200H.png?context=bWFzdGVyfGltYWdlc3w1NDEyNTV8aW1hZ2UvcG5nfGhjNC9oMDIvOTMzMTQ2ODI3MTY0Ni8xNDQxM18xX2Jhc2UtY29udmVyc2lvbkZvcm1hdF8xMjAwV3gxMjAwSHw2YTA1ZDI5ZGY2YzA5MDYzODA5NGJmOWQwYTlhMjhmZDQyZGIyYmM3NzBmZTczZDgzNzZmNDIxYzQ1MjYzMzNm,Bosc pears are firm and crunchy and have a pleasantly sweet flavour with hints of fall spices.Firm and crisp. Ideal to use for baking and poaching.,https://www.longos.com/product/14413/Bosc%20Pear
63283,Organic Honey Crisp Apple,Fresh Fruits & Vegetables,Fruits,True,3.10,False,0,EACH,https://api.longos.com/medias/63283-1-base-conversionFormat-1200-conversionFormat.png?context=bWFzdGVyfGltYWdlc3wyMDQ2MDR8aW1hZ2UvcG5nfGltYWdlcy9oMjcvaGZkLzkwMjYyNDQwODM3NDIucG5nfGJmMDk1NTBhZTUxOTE4MjEwYTJmYTg3MWVmZTkyNTJiNDA0YjIwNGFjMWEwMDFhNDIxM2ZiMGM3ZjE4MWRiNzA,"Honeycrisp apples are large, reddish apples with a cream-coloured flesh. Tart-sweet and known for its' crunch, it is favoured as an eating apple.",https://www.longos.com/product/63283/Organic%20Honey%20Crisp%20Apple%20
3002,Gold' N Sweet Seedless Grapes Basket,Fresh Fruits & Vegetables,Fruits,True,8.99,True,7.99,3L Basket,https://api.longos.com/medias/3002-1-base-conversionFormat-1200Wx1200H.png?context=bWFzdGVyfGltYWdlc3w2Nzk5OTl8aW1hZ2UvcG5nfGgxMC9oMGUvOTMzNDc2MDU3MDkxMC8zMDAyXzFfYmFzZS1jb252ZXJzaW9uRm9ybWF0XzEyMDBXeDEyMDBIfDZlMDFjOTdmOWJiMDIwYjQ5NzVkYzE2MDhlZDZhNDI0OWU0NjI3ZjA4YTEzYzBjZGFmNTM4YTY5Mjc5OTk2YzA,These seedless grapes have an unbelievably sweet taste and crisp texture.,https://www.longos.com/product/3002/Gold'%20N%20Sweet%20Seedless%20Grapes%20Basket
00818849020017,Sungold Gold Kiwi,Fresh Fruits & Vegetables,Fruits,True,5.99,False,0,1lb (454g),https://api.longos.com/medias/00818849020017-1-base-conversionFormat-1200Wx1200H.png?context=bWFzdGVyfGltYWdlc3w3Mzc0MzJ8aW1hZ2UvcG5nfGgwZC9oOTMvOTMzNDIyNjg0NTcyNi8wMDgxODg0OTAyMDAxN18xX2Jhc2UtY29udmVyc2lvbkZvcm1hdF8xMjAwV3gxMjAwSHxjNTYzYjFmYTVjNmIwZDdhM2M3ZjEyYzY1ZTRkY2NjMjgyZjZkNTIwNmI3YTA3MTZmN2JiY2ZiNDliYTMyNjY2,,https://www.longos.com/product/00818849020017/Sungold%20Gold%20Kiwi
